symbol,ex_code,sectype,currency,name,sector,industry,startdate,enddate
0001.HK,HKSE,hkstock,HKD,CKH HOLDINGS,Conglomerates,none,2000-01-04,2022-09-02
0019.HK,HKSE,hkstock,HKD,SWIRE PACIFIC A,Conglomerates,none,2000-01-04,2022-09-02
0087.HK,HKSE,hkstock,HKD,SWIRE PACIFIC B,Conglomerates,none,2000-01-04,2022-09-02
0242.HK,HKSE,hkstock,HKD,SHUN TAK HOLD,Conglomerates,none,2000-01-04,2022-09-02
0267.HK,HKSE,hkstock,HKD,CITIC,Conglomerates,none,2000-01-04,2022-09-02
0363.HK,HKSE,hkstock,HKD,SHANGHAI IND H,Conglomerates,none,2000-01-04,2022-09-02
0656.HK,HKSE,hkstock,HKD,FOSUN INTL,Conglomerates,none,2007-07-16,2022-09-02
0659.HK,HKSE,hkstock,HKD,NWS HOLDINGS,Conglomerates,none,2003-02-24,2022-09-02
1282.HK,HKSE,hkstock,HKD,GLORY SUN FIN,Conglomerates,none,2010-12-15,2022-09-02
0027.HK,HKSE,hkstock,HKD,GALAXY ENT,Consumer Discretionary,none,2000-01-04,2022-09-02
0066.HK,HKSE,hkstock,HKD,MTR CORPORATION,Consumer Discretionary,none,2000-10-09,2022-09-02
0069.HK,HKSE,hkstock,HKD,SHANGRI-LA ASIA,Consumer Discretionary,none,2000-01-04,2022-09-02
0078.HK,HKSE,hkstock,HKD,REGAL INT'L,Consumer Discretionary,none,2002-10-18,2022-09-02
0116.HK,HKSE,hkstock,HKD,CHOW SANG SANG,Consumer Discretionary,none,2000-01-07,2022-09-02
0175.HK,HKSE,hkstock,HKD,GEELY AUTO,Consumer Discretionary,none,2005-09-29,2022-09-02
0178.HK,HKSE,hkstock,HKD,SA SA INT'L,Consumer Discretionary,none,2000-01-04,2022-09-02
0179.HK,HKSE,hkstock,HKD,JOHNSON ELEC H,Consumer Discretionary,none,2000-08-29,2022-09-02
0200.HK,HKSE,hkstock,HKD,MELCO INT'L DEV,Consumer Discretionary,none,2000-01-04,2022-09-02
0256.HK,HKSE,hkstock,HKD,CITYCHAMP,Consumer Discretionary,none,2000-01-04,2022-09-02
0293.HK,HKSE,hkstock,HKD,CATHAY PAC AIR,Consumer Discretionary,none,2000-01-04,2022-09-02
0308.HK,HKSE,hkstock,HKD,CHINA TRAVEL HK,Consumer Discretionary,none,2000-01-04,2022-09-02
0341.HK,HKSE,hkstock,HKD,CAFE DE CORAL H,Consumer Discretionary,none,2000-01-04,2022-09-02
0425.HK,HKSE,hkstock,HKD,MINTH GROUP,Consumer Discretionary,none,2005-12-01,2022-09-02
0489.HK,HKSE,hkstock,HKD,DONGFENG GROUP,Consumer Discretionary,none,2005-12-07,2022-09-02
0493.HK,HKSE,hkstock,HKD,GOME RETAIL,Consumer Discretionary,none,2004-09-10,2022-09-02
0520.HK,HKSE,hkstock,HKD,XIABUXIABU,Consumer Discretionary,none,2014-12-17,2022-09-02
0525.HK,HKSE,hkstock,HKD,GUANGSHEN RAIL,Consumer Discretionary,none,2000-01-04,2022-09-02
0551.HK,HKSE,hkstock,HKD,YUE YUEN IND,Consumer Discretionary,none,2003-03-11,2022-09-02
0582.HK,HKSE,hkstock,HKD,LANDING INTL,Consumer Discretionary,none,2002-04-30,2022-09-02
0590.HK,HKSE,hkstock,HKD,LUK FOOK HOLD,Consumer Discretionary,none,2000-01-04,2022-09-02
0667.HK,HKSE,hkstock,HKD,CHINA EAST EDU,Consumer Discretionary,none,2019-06-12,2022-09-02
0669.HK,HKSE,hkstock,HKD,TECHTRONIC IND,Consumer Discretionary,none,2004-06-14,2022-09-02
0670.HK,HKSE,hkstock,HKD,CHINA EAST AIR,Consumer Discretionary,none,2000-01-04,2022-09-02
0694.HK,HKSE,hkstock,HKD,BEIJING AIRPORT,Consumer Discretionary,none,2000-02-01,2022-09-02
0709.HK,HKSE,hkstock,HKD,GIORDANO INT'L,Consumer Discretionary,none,2000-08-25,2022-09-02
0751.HK,HKSE,hkstock,HKD,SKYWORTH GROUP,Consumer Discretionary,none,2000-04-07,2022-09-02
0753.HK,HKSE,hkstock,HKD,AIR CHINA,Consumer Discretionary,none,2004-12-15,2022-09-02
0772.HK,HKSE,hkstock,HKD,CHINA LIT,Consumer Discretionary,none,2017-11-08,2022-09-02
0780.HK,HKSE,hkstock,HKD,TONGCHENG-ELONG,Consumer Discretionary,none,2018-11-26,2022-09-02
0839.HK,HKSE,hkstock,HKD,CHINA EDU GROUP,Consumer Discretionary,none,2017-12-15,2022-09-02
0880.HK,HKSE,hkstock,HKD,SJM HOLDINGS,Consumer Discretionary,none,2008-07-16,2022-09-02
0881.HK,HKSE,hkstock,HKD,ZHONGSHENG HLDG,Consumer Discretionary,none,2010-03-26,2022-09-02
0973.HK,HKSE,hkstock,HKD,L'OCCITANE,Consumer Discretionary,none,2010-05-07,2022-09-02
1055.HK,HKSE,hkstock,HKD,CHINA SOUTH AIR,Consumer Discretionary,none,2000-01-04,2022-09-02
1060.HK,HKSE,hkstock,HKD,ALI PICTURES,Consumer Discretionary,none,2003-01-08,2022-09-02
1070.HK,HKSE,hkstock,HKD,TCL ELECTRONICS,Consumer Discretionary,none,2000-01-04,2022-09-02
1121.HK,HKSE,hkstock,HKD,GOLDENSOLAR,Consumer Discretionary,none,2011-01-28,2022-09-02
1128.HK,HKSE,hkstock,HKD,WYNN MACAU,Consumer Discretionary,none,2009-10-09,2022-09-02
1179.HK,HKSE,hkstock,HKD,HUAZHU-S,Consumer Discretionary,none,2020-09-22,2022-09-02
1211.HK,HKSE,hkstock,HKD,BYD COMPANY,Consumer Discretionary,none,2002-07-31,2022-09-02
1212.HK,HKSE,hkstock,HKD,LIFESTYLE INT'L,Consumer Discretionary,none,2005-09-29,2022-09-02
1234.HK,HKSE,hkstock,HKD,CHINA LILANG,Consumer Discretionary,none,2009-09-25,2022-09-02
1268.HK,HKSE,hkstock,HKD,MEIDONG AUTO,Consumer Discretionary,none,2013-12-05,2022-09-02
1269.HK,HKSE,hkstock,HKD,FIRST CAP GP,Consumer Discretionary,none,2011-11-23,2022-09-02
1293.HK,HKSE,hkstock,HKD,GRAND BAOXIN,Consumer Discretionary,none,2011-12-14,2022-09-02
1316.HK,HKSE,hkstock,HKD,NEXTEER,Consumer Discretionary,none,2013-10-07,2022-09-02
1368.HK,HKSE,hkstock,HKD,XTEP INT'L,Consumer Discretionary,none,2008-06-03,2022-09-02
1382.HK,HKSE,hkstock,HKD,PACIFICTEXTILES,Consumer Discretionary,none,2007-05-18,2022-09-02
1448.HK,HKSE,hkstock,HKD,FU SHOU YUAN,Consumer Discretionary,none,2013-12-19,2022-09-02
1569.HK,HKSE,hkstock,HKD,MINSHENG EDU,Consumer Discretionary,none,2017-03-23,2022-09-02
1585.HK,HKSE,hkstock,HKD,YADEA,Consumer Discretionary,none,2016-05-19,2022-09-02
1691.HK,HKSE,hkstock,HKD,JS GLOBAL LIFE,Consumer Discretionary,none,2019-12-18,2022-09-02
1728.HK,HKSE,hkstock,HKD,ZHENGTONGAUTO,Consumer Discretionary,none,2010-12-10,2022-09-02
1765.HK,HKSE,hkstock,HKD,HOPE EDU,Consumer Discretionary,none,2018-08-03,2022-09-02
1769.HK,HKSE,hkstock,HKD,SCHOLAR EDU,Consumer Discretionary,none,2019-06-21,2022-09-02
1773.HK,HKSE,hkstock,HKD,TIANLI EDU,Consumer Discretionary,none,2018-07-12,2022-09-02
1797.HK,HKSE,hkstock,HKD,KOOLEARN,Consumer Discretionary,none,2019-03-28,2022-09-02
1817.HK,HKSE,hkstock,HKD,MULSANNE GROUP,Consumer Discretionary,none,2019-05-27,2022-09-02
1836.HK,HKSE,hkstock,HKD,STELLA HOLDINGS,Consumer Discretionary,none,2007-07-06,2022-09-02
1848.HK,HKSE,hkstock,HKD,CALC,Consumer Discretionary,none,2014-10-10,2022-09-02
1860.HK,HKSE,hkstock,HKD,MOBVISTA,Consumer Discretionary,none,2018-12-12,2022-09-02
1890.HK,HKSE,hkstock,HKD,CHINA KEPEI,Consumer Discretionary,none,2019-01-25,2022-09-02
1896.HK,HKSE,hkstock,HKD,MAOYAN ENT,Consumer Discretionary,none,2019-02-04,2022-09-02
1910.HK,HKSE,hkstock,HKD,SAMSONITE,Consumer Discretionary,none,2007-11-01,2022-09-02
1913.HK,HKSE,hkstock,HKD,PRADA,Consumer Discretionary,none,2007-10-30,2022-09-02
1928.HK,HKSE,hkstock,HKD,SANDS CHINA LTD,Consumer Discretionary,none,2009-11-30,2022-09-02
1929.HK,HKSE,hkstock,HKD,CHOW TAI FOOK,Consumer Discretionary,none,2011-12-15,2022-09-02
1958.HK,HKSE,hkstock,HKD,BAIC MOTOR,Consumer Discretionary,none,2014-12-19,2022-09-02
1970.HK,HKSE,hkstock,HKD,IMAX CHINA,Consumer Discretionary,none,2015-10-08,2022-09-02
1981.HK,HKSE,hkstock,HKD,CATHAY EDU,Consumer Discretionary,none,2020-07-15,2022-09-02
1992.HK,HKSE,hkstock,HKD,FOSUN TOURISM,Consumer Discretionary,none,2018-12-14,2022-09-02
1999.HK,HKSE,hkstock,HKD,MAN WAH HLDGS,Consumer Discretionary,none,2010-04-09,2022-09-02
2001.HK,HKSE,hkstock,HKD,NEW HIGHER EDU,Consumer Discretionary,none,2017-04-20,2022-09-02
2013.HK,HKSE,hkstock,HKD,WEIMOB INC,Consumer Discretionary,none,2019-01-15,2022-09-02
2015.HK,HKSE,hkstock,HKD,LI AUTO-W,Consumer Discretionary,none,2021-08-12,2022-09-02
2020.HK,HKSE,hkstock,HKD,ANTA SPORTS,Consumer Discretionary,none,2007-07-10,2022-09-02
2148.HK,HKSE,hkstock,HKD,VESYNC,Consumer Discretionary,none,2020-12-18,2022-09-02
2150.HK,HKSE,hkstock,HKD,NAYUKI,Consumer Discretionary,none,2021-06-30,2022-09-02
2238.HK,HKSE,hkstock,HKD,GAC GROUP,Consumer Discretionary,none,2000-01-04,2022-09-02
2255.HK,HKSE,hkstock,HKD,HAICHANG HLDG,Consumer Discretionary,none,2014-03-13,2022-09-02
2282.HK,HKSE,hkstock,HKD,MGM CHINA,Consumer Discretionary,none,2011-06-03,2022-09-02
2285.HK,HKSE,hkstock,HKD,CHERVON,Consumer Discretionary,none,2021-12-30,2022-09-02
2313.HK,HKSE,hkstock,HKD,SHENZHOU INTL,Consumer Discretionary,none,2005-11-24,2022-09-02
2331.HK,HKSE,hkstock,HKD,LI NING,Consumer Discretionary,none,2004-06-28,2022-09-02
2333.HK,HKSE,hkstock,HKD,GREATWALL MOTOR,Consumer Discretionary,none,2003-12-15,2022-09-02
2588.HK,HKSE,hkstock,HKD,BOC AVIATION,Consumer Discretionary,none,2016-06-01,2022-09-02
2678.HK,HKSE,hkstock,HKD,TEXHONG TEXTILE,Consumer Discretionary,none,2004-12-09,2022-09-02
3306.HK,HKSE,hkstock,HKD,JNBY,Consumer Discretionary,none,2016-10-31,2022-09-02
3606.HK,HKSE,hkstock,HKD,FUYAO GLASS,Consumer Discretionary,none,2015-03-31,2022-09-02
3669.HK,HKSE,hkstock,HKD,YONGDA AUTO,Consumer Discretionary,none,2012-07-12,2022-09-02
3813.HK,HKSE,hkstock,HKD,POU SHENG INT'L,Consumer Discretionary,none,2008-06-06,2022-09-02
3818.HK,HKSE,hkstock,HKD,CHINA DONGXIANG,Consumer Discretionary,none,2007-10-10,2022-09-02
3836.HK,HKSE,hkstock,HKD,HARMONY AUTO,Consumer Discretionary,none,2013-06-13,2022-09-02
3918.HK,HKSE,hkstock,HKD,NAGACORP,Consumer Discretionary,none,2006-10-19,2022-09-02
3998.HK,HKSE,hkstock,HKD,BOSIDENG,Consumer Discretionary,none,2007-10-11,2022-09-02
6100.HK,HKSE,hkstock,HKD,TONGDAO LIEPIN,Consumer Discretionary,none,2018-06-29,2022-09-02
6110.HK,HKSE,hkstock,HKD,TOPSPORTS,Consumer Discretionary,none,2019-10-10,2022-09-02
6169.HK,HKSE,hkstock,HKD,YUHUA EDU,Consumer Discretionary,none,2017-02-28,2022-09-02
6601.HK,HKSE,hkstock,HKD,CHEERWIN GP,Consumer Discretionary,none,2021-03-10,2022-09-02
6690.HK,HKSE,hkstock,HKD,HAIER SMARTHOME,Consumer Discretionary,none,2020-12-23,2022-09-02
6862.HK,HKSE,hkstock,HKD,HAIDILAO,Consumer Discretionary,none,2018-09-26,2022-09-02
6889.HK,HKSE,hkstock,HKD,DYNAM JAPAN,Consumer Discretionary,none,2012-08-06,2022-09-02
6969.HK,HKSE,hkstock,HKD,SMOORE INTL,Consumer Discretionary,none,2020-07-10,2022-09-02
6988.HK,HKSE,hkstock,HKD,JOY SPREADER,Consumer Discretionary,none,2020-09-23,2022-09-02
6993.HK,HKSE,hkstock,HKD,BLUE MOON GROUP,Consumer Discretionary,none,2020-12-16,2022-09-02
9866.HK,HKSE,hkstock,HKD,NIO - SW,Consumer Discretionary,none,2022-03-10,2022-09-02
9868.HK,HKSE,hkstock,HKD,XPENG-W,Consumer Discretionary,none,2021-07-07,2022-09-02
9869.HK,HKSE,hkstock,HKD,HELENS,Consumer Discretionary,none,2021-09-10,2022-09-02
9899.HK,HKSE,hkstock,HKD,CLOUD VILLAGE,Consumer Discretionary,none,2021-12-02,2022-09-02
9901.HK,HKSE,hkstock,HKD,NEW ORIENTAL-S,Consumer Discretionary,none,2020-11-09,2022-09-02
9922.HK,HKSE,hkstock,HKD,JIUMAOJIU,Consumer Discretionary,none,2020-01-15,2022-09-02
9961.HK,HKSE,hkstock,HKD,TRIP.COM-S,Consumer Discretionary,none,2021-04-19,2022-09-02
9987.HK,HKSE,hkstock,HKD,YUM CHINA-S,Consumer Discretionary,none,2020-09-10,2022-09-02
9992.HK,HKSE,hkstock,HKD,POP MART,Consumer Discretionary,none,2020-12-11,2022-09-02
0142.HK,HKSE,hkstock,HKD,FIRST PACIFIC,Consumer Staples,none,2000-01-04,2022-09-02
0151.HK,HKSE,hkstock,HKD,WANT WANT CHINA,Consumer Staples,none,2008-03-26,2022-09-02
0168.HK,HKSE,hkstock,HKD,TSINGTAO BREW,Consumer Staples,none,2000-01-04,2022-09-02
0220.HK,HKSE,hkstock,HKD,U-PRESID CHINA,Consumer Staples,none,2007-12-17,2022-09-02
0288.HK,HKSE,hkstock,HKD,WH GROUP,Consumer Staples,none,2014-08-05,2022-09-02
0291.HK,HKSE,hkstock,HKD,CHINA RES BEER,Consumer Staples,none,2000-01-04,2022-09-02
0322.HK,HKSE,hkstock,HKD,TINGYI,Consumer Staples,none,2000-01-04,2022-09-02
0336.HK,HKSE,hkstock,HKD,HUABAO INTL,Consumer Staples,none,2004-05-17,2022-09-02
0345.HK,HKSE,hkstock,HKD,VITASOY INT'L,Consumer Staples,none,2000-01-04,2022-09-02
0506.HK,HKSE,hkstock,HKD,CHINA FOODS,Consumer Staples,none,2001-05-24,2022-09-02
0546.HK,HKSE,hkstock,HKD,FUFENG GROUP,Consumer Staples,none,2007-02-08,2022-09-02
1044.HK,HKSE,hkstock,HKD,HENGAN INT'L,Consumer Staples,none,2000-01-04,2022-09-02
1112.HK,HKSE,hkstock,HKD,H&H INTL HLDG,Consumer Staples,none,2010-12-17,2022-09-02
1117.HK,HKSE,hkstock,HKD,CH MODERN D,Consumer Staples,none,2010-11-26,2022-09-02
1458.HK,HKSE,hkstock,HKD,ZHOU HEI YA,Consumer Staples,none,2016-11-11,2022-09-02
1475.HK,HKSE,hkstock,HKD,NISSIN FOODS,Consumer Staples,none,2017-12-11,2022-09-02
1579.HK,HKSE,hkstock,HKD,YIHAI INTL,Consumer Staples,none,2016-07-13,2022-09-02
1610.HK,HKSE,hkstock,HKD,COFCO MEAT,Consumer Staples,none,2016-11-01,2022-09-02
1717.HK,HKSE,hkstock,HKD,AUSNUTRIA,Consumer Staples,none,2009-10-08,2022-09-02
1876.HK,HKSE,hkstock,HKD,BUD APAC,Consumer Staples,none,2019-09-30,2022-09-02
2319.HK,HKSE,hkstock,HKD,MENGNIU DAIRY,Consumer Staples,none,2004-06-10,2022-09-02
3331.HK,HKSE,hkstock,HKD,VINDA INT'L,Consumer Staples,none,2007-07-10,2022-09-02
3799.HK,HKSE,hkstock,HKD,DALI FOODS,Consumer Staples,none,2015-11-20,2022-09-02
6055.HK,HKSE,hkstock,HKD,CTIHK,Consumer Staples,none,2019-06-12,2022-09-02
6186.HK,HKSE,hkstock,HKD,CHINA FEIHE,Consumer Staples,none,2019-11-13,2022-09-02
6808.HK,HKSE,hkstock,HKD,SUNART RETAIL,Consumer Staples,none,2007-08-30,2022-09-02
